"","X","mgi_symbol","hsapiens_homolog_associated_gene_name","Associated_Myh11_TFs","Frequency","X..of.Myh11.TFs.that.bind.Mouse.gene.s.PPR"
"13854",13854,"Smlr1","SMLR1",NA,800,8.24742268041237
"15130",15130,"E330034G19Rik","",NA,800,8.24742268041237
"15440",15440,"Zfp579","ZNF579",NA,800,8.24742268041237
"15760",15760,"Padi2","PADI2",NA,800,8.24742268041237
"16915",16915,"Henmt1","HENMT1",NA,800,8.24742268041237
"17014",17014,"Gm884","LRRC37A3",NA,800,8.24742268041237
"17015",17015,"Gm884","LRRC37A",NA,800,8.24742268041237
"17016",17016,"Gm884","LRRC37B",NA,800,8.24742268041237
"17017",17017,"Gm884","LRRC37A2",NA,800,8.24742268041237
"17355",17355,"Csf3r","CSF3R",NA,800,8.24742268041237
"17701",17701,"Creb3l3","CREB3L3",NA,800,8.24742268041237
"17869",17869,"Slc6a13","SLC6A13",NA,800,8.24742268041237
"18277",18277,"Gria1","GRIA1",NA,800,8.24742268041237
"18673",18673,"Zfp606","ZNF606",NA,800,8.24742268041237
"19186",19186,"Nudt2","NUDT2",NA,800,8.24742268041237
"19281",19281,"Pea15a","PEA15",NA,800,8.24742268041237
"19407",19407,"Kcnj9","KCNJ9",NA,800,8.24742268041237
"19476",19476,"Tagln2","TAGLN2",NA,800,8.24742268041237
"20177",20177,"4931422A03Rik","",NA,800,8.24742268041237
"20762",20762,"Mybbp1a","MYBBP1A",NA,800,8.24742268041237
"20937",20937,"Zfp316","ZNF316",NA,800,8.24742268041237
"21316",21316,"B3gnt2","B3GNT2",NA,800,8.24742268041237
"182",182,"Garem1","GAREM1",NA,799,8.23711340206186
"1673",1673,"Wdr7","WDR7",NA,799,8.23711340206186
"2052",2052,"Olfr1202","OR4C13",NA,799,8.23711340206186
"2053",2053,"Olfr1202","OR4C46",NA,799,8.23711340206186
"2260",2260,"Olfr652","",NA,799,8.23711340206186
"2380",2380,"Tdh","",NA,799,8.23711340206186
"2484",2484,"Vipas39","VIPAS39",NA,799,8.23711340206186
"3275",3275,"Cort","CORT",NA,799,8.23711340206186
"3752",3752,"Txnrd3","TXNRD3",NA,799,8.23711340206186
"3959",3959,"Pcdhb10","PCDHB5",NA,799,8.23711340206186
"4413",4413,"Apaf1","APAF1",NA,799,8.23711340206186
"4540",4540,"Serpinb9","SERPINB9",NA,799,8.23711340206186
"5120",5120,"Sypl","SYPL1",NA,799,8.23711340206186
"5244",5244,"Olfr301","OR14C36",NA,799,8.23711340206186
"5530",5530,"Kti12","",NA,799,8.23711340206186
"5531",5531,"Kti12","KTI12",NA,799,8.23711340206186
"5840",5840,"Rps6ka5","RPS6KA5",NA,799,8.23711340206186
"7105",7105,"Lta","LTA",NA,799,8.23711340206186
"7177",7177,"Actbl2","ACTBL2",NA,799,8.23711340206186
"7531",7531,"F12","F12",NA,799,8.23711340206186
"8451",8451,"Slc9a1","SLC9A1",NA,799,8.23711340206186
"8598",8598,"6030468B19Rik","C17orf99",NA,799,8.23711340206186
"9246",9246,"Grap","GRAP",NA,799,8.23711340206186
"9247",9247,"Grap","GRAPL",NA,799,8.23711340206186
"9410",9410,"5430402E10Rik","",NA,799,8.23711340206186
"9777",9777,"Cs","CS",NA,799,8.23711340206186
"10063",10063,"Gsto1","GSTO1",NA,799,8.23711340206186
"10341",10341,"Edaradd","EDARADD",NA,799,8.23711340206186
"10501",10501,"Acot4","ACOT4",NA,799,8.23711340206186
"10848",10848,"Hyou1","HYOU1",NA,799,8.23711340206186
"10917",10917,"Aoc2","AOC2",NA,799,8.23711340206186
"10922",10922,"Rasa2","RASA2",NA,799,8.23711340206186
"11064",11064,"Sf3b6","SF3B6",NA,799,8.23711340206186
"11382",11382,"Hat1","HAT1",NA,799,8.23711340206186
"12171",12171,"Csta1","CSTA",NA,799,8.23711340206186
"13722",13722,"Pacsin3","PACSIN3",NA,799,8.23711340206186
"13831",13831,"Flt3l","FLT3LG",NA,799,8.23711340206186
"14540",14540,"Parp10","PARP10",NA,799,8.23711340206186
"15118",15118,"Pbxip1","PBXIP1",NA,799,8.23711340206186
"15499",15499,"Polr3k","POLR3K",NA,799,8.23711340206186
"15512",15512,"Arhgap1","ARHGAP1",NA,799,8.23711340206186
"15626",15626,"Tnik","TNIK",NA,799,8.23711340206186
"16948",16948,"Lad1","LAD1",NA,799,8.23711340206186
"16989",16989,"Ints3","INTS3",NA,799,8.23711340206186
"16995",16995,"Cyp4f17","CYP4F8",NA,799,8.23711340206186
"17126",17126,"Hsd17b7","HSD17B7",NA,799,8.23711340206186
"17365",17365,"C2cd4d","C2CD4D",NA,799,8.23711340206186
"17851",17851,"Mindy2","MINDY2",NA,799,8.23711340206186
"17897",17897,"Iqsec3","IQSEC3",NA,799,8.23711340206186
"18646",18646,"Ulk4","ULK4",NA,799,8.23711340206186
"18693",18693,"Gk2","GK2",NA,799,8.23711340206186
"19179",19179,"Copa","COPA",NA,799,8.23711340206186
"19300",19300,"Ffar3","GPR42",NA,799,8.23711340206186
"19301",19301,"Ffar3","FFAR3",NA,799,8.23711340206186
"19635",19635,"Tmem8b","TMEM8B",NA,799,8.23711340206186
"20723",20723,"Muc3","MUC17",NA,799,8.23711340206186
"20787",20787,"Olfr624","OR51V1",NA,799,8.23711340206186
"1064",1064,"Myo7b","MYO7B",NA,798,8.22680412371134
"1714",1714,"Ebpl","EBPL",NA,798,8.22680412371134
"1938",1938,"Pogz","POGZ",NA,798,8.22680412371134
"1968",1968,"Angel1","ANGEL1",NA,798,8.22680412371134
"3090",3090,"Gtpbp10","GTPBP10",NA,798,8.22680412371134
"3904",3904,"Atxn1l","ATXN1L",NA,798,8.22680412371134
"4461",4461,"Cldn22","",NA,798,8.22680412371134
"5960",5960,"Trim32","TRIM32",NA,798,8.22680412371134
"6154",6154,"Ccdc174","CCDC174",NA,798,8.22680412371134
"7022",7022,"Sema4f","SEMA4F",NA,798,8.22680412371134
"7750",7750,"Zfp597","ZNF597",NA,798,8.22680412371134
"8293",8293,"Timm21","TIMM21",NA,798,8.22680412371134
"8490",8490,"Trnp1","TRNP1",NA,798,8.22680412371134
"8704",8704,"Skint11","",NA,798,8.22680412371134
"8946",8946,"Gbf1","GBF1",NA,798,8.22680412371134
"11202",11202,"Egln1","",NA,798,8.22680412371134
"11203",11203,"Egln1","EGLN1",NA,798,8.22680412371134
"13613",13613,"Vmn1r236","VN1R4",NA,798,8.22680412371134
"14005",14005,"Tinf2","TINF2",NA,798,8.22680412371134
"14392",14392,"Mta3","MTA3",NA,798,8.22680412371134
"14552",14552,"Mrps18a","MRPS18A",NA,798,8.22680412371134
"15089",15089,"Srf","SRF",NA,798,8.22680412371134
"16881",16881,"Olfr1347","",NA,798,8.22680412371134
"17204",17204,"Slc12a1","SLC12A1",NA,798,8.22680412371134
"17404",17404,"Wfdc18","",NA,798,8.22680412371134
"17487",17487,"Wnk1","WNK1",NA,798,8.22680412371134
"18041",18041,"Pold3","POLD3",NA,798,8.22680412371134
"18354",18354,"Gorasp1","GORASP1",NA,798,8.22680412371134
"18950",18950,"Kcns1","KCNS1",NA,798,8.22680412371134
"19287",19287,"Dnttip1","DNTTIP1",NA,798,8.22680412371134
"19738",19738,"Fkbp6","FKBP6",NA,798,8.22680412371134
"21258",21258,"Polr2l","POLR2L",NA,798,8.22680412371134
"408",408,"Cst6","CST6",NA,797,8.21649484536083
"594",594,"AW554918","KIAA1328",NA,797,8.21649484536083
"799",799,"Xlr4b","",NA,797,8.21649484536083
"2251",2251,"B9d2","B9D2",NA,797,8.21649484536083
"2409",2409,"Gipc1","GIPC1",NA,797,8.21649484536083
"2511",2511,"Fbln1","FBLN1",NA,797,8.21649484536083
"2598",2598,"Dmrtb1","DMRTB1",NA,797,8.21649484536083
"3173",3173,"Egr2","EGR2",NA,797,8.21649484536083
"3292",3292,"Col16a1","COL16A1",NA,797,8.21649484536083
"3489",3489,"Alcam","ALCAM",NA,797,8.21649484536083
"3612",3612,"Cavin3","CAVIN3",NA,797,8.21649484536083
"4004",4004,"Slc25a2","SLC25A2",NA,797,8.21649484536083
"4351",4351,"Idh3a","IDH3A",NA,797,8.21649484536083
"4902",4902,"Naa40","NAA40",NA,797,8.21649484536083
"6292",6292,"Slc25a15","SLC25A15",NA,797,8.21649484536083
"6297",6297,"Zc3h3","ZC3H3",NA,797,8.21649484536083
"7071",7071,"Nkiras2","NKIRAS2",NA,797,8.21649484536083
"7102",7102,"Csl","CS",NA,797,8.21649484536083
"7163",7163,"AI467606","C16orf54",NA,797,8.21649484536083
"7560",7560,"Jhy","JHY",NA,797,8.21649484536083
"7573",7573,"Bcl2a1b","BCL2A1",NA,797,8.21649484536083
"8549",8549,"Taf2","TAF2",NA,797,8.21649484536083
"8616",8616,"Npc1","NPC1",NA,797,8.21649484536083
"8892",8892,"Gorasp2","GORASP2",NA,797,8.21649484536083
"8906",8906,"Pigh","PIGH",NA,797,8.21649484536083
"8935",8935,"Apeh","APEH",NA,797,8.21649484536083
"9158",9158,"Itfg2","ITFG2",NA,797,8.21649484536083
"9340",9340,"Timm17b","TIMM17B",NA,797,8.21649484536083
"9423",9423,"Sec22b","SEC22B",NA,797,8.21649484536083
"9528",9528,"BC035044","",NA,797,8.21649484536083
"10100",10100,"Coa3","COA3",NA,797,8.21649484536083
"10246",10246,"9930111J21Rik2","",NA,797,8.21649484536083
"10923",10923,"Mindy3","MINDY3",NA,797,8.21649484536083
"10986",10986,"Krt79","KRT79",NA,797,8.21649484536083
"11264",11264,"Pdxp","PDXP",NA,797,8.21649484536083
"11619",11619,"Ginm1","GINM1",NA,797,8.21649484536083
"12823",12823,"Izumo3","IZUMO3",NA,797,8.21649484536083
"12856",12856,"Batf3","BATF3",NA,797,8.21649484536083
"13195",13195,"Nos2","NOS2",NA,797,8.21649484536083
"13612",13612,"Fmo4","FMO4",NA,797,8.21649484536083
"13735",13735,"Gbp2","GBP2",NA,797,8.21649484536083
"17043",17043,"Ilf2","ILF2",NA,797,8.21649484536083
"18294",18294,"Chst11","CHST11",NA,797,8.21649484536083
"19088",19088,"Oat","OAT",NA,797,8.21649484536083
"19400",19400,"Vstm5","VSTM5",NA,797,8.21649484536083
"19421",19421,"Neurl2","NEURL2",NA,797,8.21649484536083
"19560",19560,"Arhgef39","ARHGEF39",NA,797,8.21649484536083
"20708",20708,"Med31","MED31",NA,797,8.21649484536083
"20730",20730,"Ufsp1","UFSP1",NA,797,8.21649484536083
"448",448,"Nsdhl","NSDHL",NA,796,8.20618556701031
"611",611,"Pqlc3","SLC66A3",NA,796,8.20618556701031
"1661",1661,"Fsd2","FSD2",NA,796,8.20618556701031
"2326",2326,"Pcbp4","PCBP4",NA,796,8.20618556701031
"2832",2832,"Uhrf2","UHRF2",NA,796,8.20618556701031
"3287",3287,"Txnl4b","TXNL4B",NA,796,8.20618556701031
"3760",3760,"Gns","GNS",NA,796,8.20618556701031
"4193",4193,"Nr1d1","NR1D1",NA,796,8.20618556701031
"4423",4423,"Prdx4","PRDX4",NA,796,8.20618556701031
"4508",4508,"Ucma","UCMA",NA,796,8.20618556701031
"4509",4509,"Nalcn","NALCN",NA,796,8.20618556701031
"6880",6880,"Vwa5b2","VWA5B2",NA,796,8.20618556701031
"7361",7361,"Fam181a","FAM181A",NA,796,8.20618556701031
"7789",7789,"Crispld1","CRISPLD1",NA,796,8.20618556701031
"7939",7939,"Txnip","TXNIP",NA,796,8.20618556701031
"8399",8399,"Caprin2","CAPRIN2",NA,796,8.20618556701031
"8506",8506,"Serac1","SERAC1",NA,796,8.20618556701031
"8532",8532,"Gtf2h5","GTF2H5",NA,796,8.20618556701031
"8594",8594,"Gzma","GZMA",NA,796,8.20618556701031
"8795",8795,"Anks3","ANKS3",NA,796,8.20618556701031
"8911",8911,"Olfr1446","OR5B3",NA,796,8.20618556701031
"9034",9034,"Nes","NES",NA,796,8.20618556701031
"9215",9215,"Gipr","GIPR",NA,796,8.20618556701031
"9558",9558,"Plcxd1","PLCXD1",NA,796,8.20618556701031
"9639",9639,"Myh7b","MYH7B",NA,796,8.20618556701031
"10195",10195,"Tent5c","TENT5C",NA,796,8.20618556701031
"10259",10259,"Pex2","PEX2",NA,796,8.20618556701031
"10406",10406,"Pa2g4","",NA,796,8.20618556701031
"10407",10407,"Pa2g4","PA2G4",NA,796,8.20618556701031
"10597",10597,"Evi5l","EVI5L",NA,796,8.20618556701031
"10770",10770,"Helz2","HELZ2",NA,796,8.20618556701031
"11156",11156,"Grpel1","GRPEL1",NA,796,8.20618556701031
"11256",11256,"Ssxb1","SSX4B",NA,796,8.20618556701031
"11257",11257,"Ssxb1","SSX5",NA,796,8.20618556701031
"11258",11258,"Ssxb1","SSX1",NA,796,8.20618556701031
"11259",11259,"Ssxb1","SSX3",NA,796,8.20618556701031
"11260",11260,"Ssxb1","SSX4",NA,796,8.20618556701031
"11261",11261,"Ssxb1","SSX7",NA,796,8.20618556701031
"11262",11262,"Ssxb1","SSX2",NA,796,8.20618556701031
"11263",11263,"Ssxb1","SSX2B",NA,796,8.20618556701031
"11721",11721,"Tnfsf13b","TNFSF13B",NA,796,8.20618556701031
"11964",11964,"Metap1","METAP1",NA,796,8.20618556701031
"12705",12705,"Med26","",NA,796,8.20618556701031
"12706",12706,"Med26","MED26",NA,796,8.20618556701031
"12725",12725,"Hsd17b3","HSD17B3",NA,796,8.20618556701031
"13663",13663,"Crybb3","CRYBB3",NA,796,8.20618556701031
"13760",13760,"Cyp2j6","",NA,796,8.20618556701031
"14489",14489,"Sult1e1","SULT1E1",NA,796,8.20618556701031
"14490",14490,"Sult1e1","",NA,796,8.20618556701031
"15060",15060,"Bud13","BUD13",NA,796,8.20618556701031
"15520",15520,"Zfp524","ZNF524",NA,796,8.20618556701031
"16183",16183,"Rab40b","RAB40B",NA,796,8.20618556701031
"17374",17374,"Uhmk1","UHMK1",NA,796,8.20618556701031
"17679",17679,"Sgta","SGTA",NA,796,8.20618556701031
"18480",18480,"Dync1i1","DYNC1I1",NA,796,8.20618556701031
"18957",18957,"Bub3","BUB3",NA,796,8.20618556701031
"19642",19642,"Zfp142","ZNF142",NA,796,8.20618556701031
"20196",20196,"Abca5","ABCA5",NA,796,8.20618556701031
"21425",21425,"Lig1","LIG1",NA,796,8.20618556701031
"21836",21836,"Snhg11","",NA,796,8.20618556701031
"191",191,"Fstl1","FSTL1",NA,795,8.19587628865979
"2892",2892,"Sh2d1a","SH2D1A",NA,795,8.19587628865979
"3314",3314,"Colec11","COLEC11",NA,795,8.19587628865979
"4346",4346,"Magea5","MAGEA10",NA,795,8.19587628865979
"4925",4925,"Rcor2","RCOR2",NA,795,8.19587628865979
"5315",5315,"Gnb1l","GNB1L",NA,795,8.19587628865979
"5469",5469,"Septin5","SEPTIN5",NA,795,8.19587628865979
"5470",5470,"Septin5","",NA,795,8.19587628865979
"5984",5984,"Mcl1","MCL1",NA,795,8.19587628865979
"6139",6139,"Txndc2","TXNDC2",NA,795,8.19587628865979
"6230",6230,"Chrm1","CHRM1",NA,795,8.19587628865979
"6283",6283,"Jup","JUP",NA,795,8.19587628865979
"6859",6859,"Pitrm1","PITRM1",NA,795,8.19587628865979
"7226",7226,"Map3k10","MAP3K10",NA,795,8.19587628865979
"7430",7430,"Bpifb5","",NA,795,8.19587628865979
"7472",7472,"Nxph4","NXPH4",NA,795,8.19587628865979
"7483",7483,"Olfr727","OR4K15",NA,795,8.19587628865979
"8319",8319,"Nanos2","NANOS2",NA,795,8.19587628865979
"9414",9414,"Klrb1","KLRB1",NA,795,8.19587628865979
"10509",10509,"Abhd2","ABHD2",NA,795,8.19587628865979
"11949",11949,"Eif2a","EIF2A",NA,795,8.19587628865979
"11953",11953,"Naa35","NAA35",NA,795,8.19587628865979
"12466",12466,"Hcls1","HCLS1",NA,795,8.19587628865979
"12511",12511,"Josd1","JOSD1",NA,795,8.19587628865979
"13051",13051,"Adsl","ADSL",NA,795,8.19587628865979
"13998",13998,"Gmpr2","GMPR2",NA,795,8.19587628865979
"14511",14511,"Plekhb2","PLEKHB2",NA,795,8.19587628865979
"14556",14556,"Dnaaf3","",NA,795,8.19587628865979
"14557",14557,"Dnaaf3","DNAAF3",NA,795,8.19587628865979
"14691",14691,"Klhl26","KLHL26",NA,795,8.19587628865979
"14769",14769,"Odf2l","ODF2L",NA,795,8.19587628865979
"15166",15166,"Rnf222","RNF222",NA,795,8.19587628865979
"15335",15335,"Ggt5","GGT5",NA,795,8.19587628865979
"15612",15612,"Adam23","ADAM23",NA,795,8.19587628865979
"15674",15674,"Harbi1","HARBI1",NA,795,8.19587628865979
"16462",16462,"Ppp1r7","",NA,795,8.19587628865979
"16728",16728,"Syne4","SYNE4",NA,795,8.19587628865979
"17029",17029,"Wnt9b","WNT9B",NA,795,8.19587628865979
"17032",17032,"Wnt3","WNT3",NA,795,8.19587628865979
"17130",17130,"Myo1f","MYO1F",NA,795,8.19587628865979
"17631",17631,"Cmc1","CMC1",NA,795,8.19587628865979
"17955",17955,"Gm11437","C17orf78",NA,795,8.19587628865979
"18066",18066,"Bola3","BOLA3",NA,795,8.19587628865979
"18832",18832,"Olfr30","",NA,795,8.19587628865979
"19219",19219,"Ypel2","YPEL2",NA,795,8.19587628865979
"19555",19555,"Ccdc107","CCDC107",NA,795,8.19587628865979
"20271",20271,"Tmem210","TMEM210",NA,795,8.19587628865979
"20623",20623,"Olfr544","",NA,795,8.19587628865979
"20652",20652,"Purb","PURB",NA,795,8.19587628865979
"20677",20677,"Drd5","DRD5",NA,795,8.19587628865979
"21049",21049,"Ctsd","",NA,795,8.19587628865979
"21050",21050,"Ctsd","CTSD",NA,795,8.19587628865979
"21359",21359,"Prr15l","PRR15L",NA,795,8.19587628865979
"21482",21482,"C5ar1","C5AR1",NA,795,8.19587628865979
"21588",21588,"Otor","OTOR",NA,795,8.19587628865979
"142",142,"B4galt6","B4GALT6",NA,794,8.18556701030928
"376",376,"2700062C07Rik","C18orf21",NA,794,8.18556701030928
"716",716,"Ednra","EDNRA",NA,794,8.18556701030928
"849",849,"1700122O11Rik","",NA,794,8.18556701030928
"3551",3551,"Pnpt1","PNPT1",NA,794,8.18556701030928
"4255",4255,"Gsc2","GSC2",NA,794,8.18556701030928
"4519",4519,"Gadd45g","GADD45G",NA,794,8.18556701030928
"5440",5440,"Olfr292","OR14C36",NA,794,8.18556701030928
"5614",5614,"Nkain4","NKAIN4",NA,794,8.18556701030928
"5618",5618,"Gm11568","",NA,794,8.18556701030928
"5779",5779,"Dtwd2","DTWD2",NA,794,8.18556701030928
"5918",5918,"Krt9","KRT9",NA,794,8.18556701030928
"6057",6057,"Uts2","UTS2",NA,794,8.18556701030928
"6537",6537,"Lefty2","LEFTY2",NA,794,8.18556701030928
"6538",6538,"Lefty2","LEFTY1",NA,794,8.18556701030928
"6759",6759,"Ripk4","RIPK4",NA,794,8.18556701030928
"6971",6971,"Med18","MED18",NA,794,8.18556701030928
"7069",7069,"Aif1","AIF1",NA,794,8.18556701030928
"9569",9569,"Ier3","IER3",NA,794,8.18556701030928
"9674",9674,"Pcnx","PCNX1",NA,794,8.18556701030928
"10133",10133,"Cntd1","CNTD1",NA,794,8.18556701030928
"10153",10153,"Leng1","LENG1",NA,794,8.18556701030928
"10201",10201,"Rad54l","RAD54L",NA,794,8.18556701030928
"10299",10299,"Myl6","MYL6",NA,794,8.18556701030928
"10384",10384,"Mt1","MT1H",NA,794,8.18556701030928
"10385",10385,"Mt1","MT1X",NA,794,8.18556701030928
"10386",10386,"Mt1","MT1HL1",NA,794,8.18556701030928
"10676",10676,"Acot5","ACOT1",NA,794,8.18556701030928
"10677",10677,"Acot5","ACOT2",NA,794,8.18556701030928
"11120",11120,"Comtd1","COMTD1",NA,794,8.18556701030928
"11243",11243,"Vmn1r6","VN1R5",NA,794,8.18556701030928
"12357",12357,"Pcbd1","PCBD1",NA,794,8.18556701030928
"12369",12369,"Myh7","MYH7",NA,794,8.18556701030928
"12494",12494,"Aatk","AATK",NA,794,8.18556701030928
"12886",12886,"Dkk3","DKK3",NA,794,8.18556701030928
"13868",13868,"Ccdc146","CCDC146",NA,794,8.18556701030928
"13953",13953,"Pcyox1","PCYOX1",NA,794,8.18556701030928
"14359",14359,"Ugt2a3","UGT2A3",NA,794,8.18556701030928
"14431",14431,"Cpeb2","CPEB2",NA,794,8.18556701030928
"15215",15215,"Ctps","CTPS1",NA,794,8.18556701030928
"15375",15375,"Plxna4","PLXNA4",NA,794,8.18556701030928
"15657",15657,"Atg13","ATG13",NA,794,8.18556701030928
"16078",16078,"Lrrc32","LRRC32",NA,794,8.18556701030928
"16845",16845,"Slfn1","SLFN12L",NA,794,8.18556701030928
"16846",16846,"Slfn1","SLFN12",NA,794,8.18556701030928
"16949",16949,"Izumo1","IZUMO1",NA,794,8.18556701030928
"17023",17023,"Gosr2","",NA,794,8.18556701030928
"17024",17024,"Gosr2","GOSR2",NA,794,8.18556701030928
"17308",17308,"Stt3b","STT3B",NA,794,8.18556701030928
"17506",17506,"Mafb","MAFB",NA,794,8.18556701030928
"18482",18482,"Mfap3","MFAP3",NA,794,8.18556701030928
"19610",19610,"Msmp","MSMP",NA,794,8.18556701030928
"19907",19907,"Lrwd1","LRWD1",NA,794,8.18556701030928
"20294",20294,"Card11","CARD11",NA,794,8.18556701030928
"21429",21429,"Olfr1115","",NA,794,8.18556701030928
"21838",21838,"Adig","ADIG",NA,794,8.18556701030928
"159",159,"Bbs1","",NA,793,8.17525773195876
"160",160,"Bbs1","BBS1",NA,793,8.17525773195876
"478",478,"Ube2v2","UBE2V2",NA,793,8.17525773195876
"922",922,"Ric8b","RIC8B",NA,793,8.17525773195876
"982",982,"Taf9b","TAF9B",NA,793,8.17525773195876
"1580",1580,"Aplp2","APLP2",NA,793,8.17525773195876
"1657",1657,"Nme5","NME5",NA,793,8.17525773195876
"1777",1777,"Kctd5","KCTD5",NA,793,8.17525773195876
"2623",2623,"Iqcf5","IQCF5",NA,793,8.17525773195876
"2922",2922,"Cldn12","CLDN12",NA,793,8.17525773195876
"3299",3299,"Acta2","ACTA2",NA,793,8.17525773195876
"5649",5649,"Ly6k","LY6K",NA,793,8.17525773195876
"6036",6036,"Inhbe","INHBE",NA,793,8.17525773195876
"6890",6890,"Wwox","WWOX",NA,793,8.17525773195876
"7121",7121,"Ddx39b","DDX39B",NA,793,8.17525773195876
"9304",9304,"Chrng","CHRNG",NA,793,8.17525773195876
"9383",9383,"Vmn2r16","",NA,793,8.17525773195876
"9407",9407,"Eif4e2","EIF4E2",NA,793,8.17525773195876
"10312",10312,"Tdrd3","TDRD3",NA,793,8.17525773195876
"10380",10380,"Swap70","SWAP70",NA,793,8.17525773195876
"10398",10398,"Rpl41","",NA,793,8.17525773195876
"11030",11030,"Tns2","TNS2",NA,793,8.17525773195876
"11140",11140,"Timm44","TIMM44",NA,793,8.17525773195876
"11254",11254,"Lrp11","LRP11",NA,793,8.17525773195876
"12206",12206,"1600012H06Rik","C6orf120",NA,793,8.17525773195876
"12282",12282,"Cts3","",NA,793,8.17525773195876
"12605",12605,"Apoc1","APOC1",NA,793,8.17525773195876
"13061",13061,"Ccnl2","CCNL2",NA,793,8.17525773195876
"13530",13530,"Zkscan6","ZNF18",NA,793,8.17525773195876
"13704",13704,"Spaca5","SPACA5",NA,793,8.17525773195876
"13705",13705,"Spaca5","SPACA5B",NA,793,8.17525773195876
"13788",13788,"Kyat3","KYAT3",NA,793,8.17525773195876
"13839",13839,"Gtf2e2","GTF2E2",NA,793,8.17525773195876
"15122",15122,"Prelp","PRELP",NA,793,8.17525773195876
"15858",15858,"Hexdc","HEXD",NA,793,8.17525773195876
"15864",15864,"Btbd9","BTBD9",NA,793,8.17525773195876
"15957",15957,"Pfkl","PFKL",NA,793,8.17525773195876
"16633",16633,"Zfp667","ZNF667",NA,793,8.17525773195876
"16635",16635,"C2cd4c","C2CD4C",NA,793,8.17525773195876
"16941",16941,"Abi1","ABI1",NA,793,8.17525773195876
"17110",17110,"Sox15","SOX15",NA,793,8.17525773195876
"17592",17592,"Fam81a","FAM81A",NA,793,8.17525773195876
"18895",18895,"Nup214","NUP214",NA,793,8.17525773195876
"18900",18900,"Acadsb","ACADSB",NA,793,8.17525773195876
"19160",19160,"Ncstn","NCSTN",NA,793,8.17525773195876
"19537",19537,"Slc16a11","SLC16A11",NA,793,8.17525773195876
"19701",19701,"Bud23","BUD23",NA,793,8.17525773195876
"19748",19748,"Pom121","POM121C",NA,793,8.17525773195876
"19749",19749,"Pom121","POM121",NA,793,8.17525773195876
"20082",20082,"Susd4","SUSD4",NA,793,8.17525773195876
"20227",20227,"Inppl1","INPPL1",NA,793,8.17525773195876
"20489",20489,"Cdk9","CDK9",NA,793,8.17525773195876
"20525",20525,"Slc7a10","SLC7A10",NA,793,8.17525773195876
"20616",20616,"Slc16a5","SLC16A5",NA,793,8.17525773195876
"21569",21569,"4930402F06Rik","",NA,793,8.17525773195876
"43",43,"Gm20877","",NA,792,8.16494845360825
"305",305,"Urb1","URB1",NA,792,8.16494845360825
"884",884,"Ttc7","TTC7A",NA,792,8.16494845360825
"1540",1540,"Zfp39","ZNF570",NA,792,8.16494845360825
"1818",1818,"Trim13","TRIM13",NA,792,8.16494845360825
"2221",2221,"Ubiad1","UBIAD1",NA,792,8.16494845360825
"3864",3864,"Pcdha12","PCDHA13",NA,792,8.16494845360825
"4226",4226,"Gabpb2","GABPB2",NA,792,8.16494845360825
"4294",4294,"Tmtc4","TMTC4",NA,792,8.16494845360825
"4298",4298,"Mppe1","MPPE1",NA,792,8.16494845360825
"4414",4414,"Foxq1","FOXQ1",NA,792,8.16494845360825
"4667",4667,"Rbp4","RBP4",NA,792,8.16494845360825
"4733",4733,"Vmn2r70","",NA,792,8.16494845360825
"4893",4893,"Cyp2c50","",NA,792,8.16494845360825
"5791",5791,"Rnf44","RNF44",NA,792,8.16494845360825
"6583",6583,"Bex3","BEX3",NA,792,8.16494845360825
"7139",7139,"Cxxc1","CXXC1",NA,792,8.16494845360825
"7295",7295,"Lman2","LMAN2",NA,792,8.16494845360825
"7736",7736,"Trub2","TRUB2",NA,792,8.16494845360825
"8022",8022,"Slc5a9","SLC5A9",NA,792,8.16494845360825
"8861",8861,"Gsta3","GSTA5",NA,792,8.16494845360825
"8868",8868,"Mst1","MST1",NA,792,8.16494845360825
"8902",8902,"Cryzl2","",NA,792,8.16494845360825
"9489",9489,"Oscar","OSCAR",NA,792,8.16494845360825
"10104",10104,"Colec12","COLEC12",NA,792,8.16494845360825
"10470",10470,"Ube2d3","",NA,792,8.16494845360825
"10934",10934,"Tmem50a","TMEM50A",NA,792,8.16494845360825
"11442",11442,"Vopp1","VOPP1",NA,792,8.16494845360825
"11528",11528,"H2-M10.1","",NA,792,8.16494845360825
"12507",12507,"Tomm22","TOMM22",NA,792,8.16494845360825
"13247",13247,"H2aj","H2AJ",NA,792,8.16494845360825
"13995",13995,"Nedd8","NEDD8",NA,792,8.16494845360825
"14638",14638,"Hgh1","HGH1",NA,792,8.16494845360825
"14773",14773,"Vmn1r172","",NA,792,8.16494845360825
"15169",15169,"Ttc5","TTC5",NA,792,8.16494845360825
"15199",15199,"Fcho1","FCHO1",NA,792,8.16494845360825
"15225",15225,"Tmem248","TMEM248",NA,792,8.16494845360825
"15488",15488,"Srsf3","SRSF3",NA,792,8.16494845360825
"17088",17088,"Creb3l1","CREB3L1",NA,792,8.16494845360825
"17224",17224,"Apc2","APC2",NA,792,8.16494845360825
"17227",17227,"Inpp5b","INPP5B",NA,792,8.16494845360825
"18087",18087,"Neurl4","NEURL4",NA,792,8.16494845360825
"18088",18088,"Neurl4","",NA,792,8.16494845360825
"18930",18930,"Cwc22","CWC22",NA,792,8.16494845360825
