"","mgi_symbol","hsapiens_homolog_associated_gene_name","Frequency","% of Myh11 TFs that bind Mouse gene’s PPR","Number_UNIQUE_Myh11_TFs"
"13002","Atoh1","ATOH1",6520,8.6740191839504,NA
"13003","Dcaf11","DCAF11",9005,11.9799912195511,NA
"13004","Ift20","IFT20",8299,11.04074926497,NA
"13005","Atf7ip","ATF7IP",16314,21.7036731544428,NA
"13006","Tnrc6b","TNRC6B",8323,11.0726781699416,NA
"13007","Tmem88b","TMEM88B",8993,11.9640267670653,NA
"13008","Nkapl","NKAPL",6626,8.81503851424162,NA
"13009","Maob","MAOB",6851,9.11437199835034,NA
"13010","Dclre1b","DCLRE1B",7541,10.0323280162837,NA
"13011","Zkscan4","ZKSCAN4",6222,8.27756861388641,NA
"13012","Plaa","PLAA",9312,12.3884151289795,NA
"13013","Zkscan8","ZKSCAN8",8028,10.6802187129991,NA
"13014","Heca","HECA",6866,9.13432756395759,NA
"13015","Adgrf1","ADGRF1",6461,8.5955272925619,NA
"13016","Abracl","ABRACL",7576,10.0788910027007,NA
"13017","Ttc36","TTC36",5365,7.13744063219232,NA
"13018","Olfr1366","",7982,10.6190216451368,NA
"13019","Rasd2","RASD2",5745,7.64298162757593,NA
"13020","Ppp2r5a","PPP2R5A",8951,11.908151183365,NA
"13021","Dnajc5b","DNAJC5B",10354,13.774661753163,NA
"13022","Adamts2","ADAMTS2",5406,7.19198584485213,NA
"13023","Trex1","TREX1",7082,9.42168770870196,NA
"13024","Reps1","REPS1",7327,9.74762861362034,NA
"13025","Olfr1362","",7352,9.78088788963242,NA
"13026","Atrip","ATRIP",10184,13.5484986762808,NA
"13027","Pdzd11","PDZD11",7257,9.65450264078651,NA
"13028","Iqcm","IQCM",7645,10.170686604494,NA
"13029","Syngap1","SYNGAP1",6409,8.52634799845677,NA
"13030","Olfr1360","OR2B2",6829,9.08510383545971,NA
"13031","Olfr1359","OR2B2",7190,9.56536778107414,NA
"13032","Mrpl20","MRPL20",7657,10.1866510569798,NA
"13033","Magi2","MAGI2",15592,20.7431452632139,NA
"13034","Cct7","CCT7",5512,7.33300517514335,NA
"13035","H2bc14","H2BC5",7061,9.39374991685181,NA
"13036","H4c11","H4C15",7833,10.4207963601048,NA
"13037","Trim55","TRIM55",6883,9.1569438716458,NA
"13038","Fzd7","FZD7",5379,7.15606582675908,NA
"13039","Ndp","NDP",8199,10.9077121609217,NA
"13040","Dstyk","DSTYK",7665,10.1972940253037,NA
"13041","H1f5","H1-5",8719,11.5995051019729,NA
"13042","Efhc2","EFHC2",6948,9.24341798927721,NA
"13043","H2bc22","H2BC13",8467,11.2642515997712,NA
"13044","Plin1","PLIN1",7393,9.83543310229223,NA
"13045","Crh","CRH",6625,8.81370814320114,NA
"13046","Ift74","IFT74",9006,11.9813215905916,NA
"13047","Tmem97","TMEM97",7588,10.0948554551865,NA
"13048","Bmpr1b","BMPR1B",14481,19.2651030372371,NA
"13049","Tma7","TMA7",6819,9.07180012505488,NA
"13050","Kif4","KIF4A",7222,9.6079396543696,NA
"13051","Adsl","ADSL",7994,10.6349860976226,NA
"13052","Elac2","ELAC2",8170,10.8691314007477,NA
"13053","Ccdc51","CCDC51",6705,8.9201378264398,NA
"13054","Cnot1","CNOT1",9102,12.109037210478,NA
"13055","Kmt2a","KMT2A",7916,10.5312171564649,NA
"13056","Kmt2a","",7916,10.5312171564649,NA
"13057","Stard3nl","STARD3NL",7965,10.5964053374486,NA
"13058","Fundc1","FUNDC1",7778,10.3476259528783,NA
"13059","Grm7","GRM7",8919,11.8655793100696,NA
"13060","Gm973","KIAA2012",9821,13.0655739885854,NA
"13061","Ccnl2","CCNL2",6627,8.81636888528211,NA
"13062","Pex11a","PEX11A",8163,10.8598188034643,NA
"13063","Dusp21","DUSP21",7725,10.2771162877326,NA
"13064","Gdpd2","GDPD2",6201,8.24963082203627,NA
"13065","Ddias","DDIAS",7330,9.75161972674179,NA
"13066","Ap4b1","AP4B1",7598,10.1081591655913,NA
"13067","Plbd1","PLBD1",7302,9.71436933760826,NA
"13068","Sumo1","",11163,14.8509319249139,NA
"13069","Fitm1","FITM1",7908,10.5205741881411,NA
"13070","H4c8","",7768,10.3343222424734,NA
"13071","H2ac10","",7132,9.48820626072612,NA
"13072","Psme1","PSME1",8099,10.7746750568734,NA
"13073","H3c8","H3C3",7029,9.35117804355635,NA
"13074","H2bc9","",7576,10.0788910027007,NA
"13075","H3c7","H3C13",7625,10.1440791836843,NA
"13076","H4c6","H4-16",6527,8.68333178123379,NA
"13077","Vamp4","VAMP4",7702,10.2465177538015,NA
"13078","H1f3","H1-3",6898,9.17689943725305,NA
"13079","H3c6","",6676,8.88155706626578,NA
"13080","H2ac8","",6071,8.07668258677345,NA
"13081","Ect2l","ECT2L",9678,12.8753309297963,NA
"13082","H2bc8","",6109,8.12723668631181,NA
"13083","H2bc7","",5489,7.30240664121223,NA
"13084","H2ac7","",5490,7.30373701225272,NA
"13085","Tomm40","TOMM40",6736,8.96137932869477,NA
"13086","H3c4","H3C13",5488,7.30107627017175,NA
"13087","Dlg3","DLG3",7933,10.5538334641532,NA
"13088","H4c4","",6240,8.30151529261511,NA
"13089","Lmcd1","LMCD1",6714,8.93211116580414,NA
"13090","H2bc6","H2BC8",7271,9.67312783535328,NA
"13091","Lrrc19","LRRC19",8537,11.357377572605,NA
"13092","H1f4","H1-4",7359,9.7902004869158,NA
"13093","H2ac6","",8365,11.1285537536419,NA
"13094","Fbxo41","FBXO41",7254,9.65051152766507,NA
"13095","H2bc4","H2BC6",8353,11.1125893011561,NA
"13096","Nsun6","NSUN6",9606,12.7795442148815,NA
"13097","H4c3","",8816,11.7285510928998,NA
"13098","Ccdc28a","CCDC28A",9911,13.1853073822289,NA
"13099","H1f6","H1-6",9077,12.0757779344659,NA
"13100","Rnf220","RNF220",13390,17.8136682320699,NA
"13101","Wdr93","WDR93",8168,10.8664706586667,NA
"13102","Sgsm3","SGSM3",9372,12.4682373914085,NA
"13103","Idi2","IDI2",7147,9.50816182633336,NA
"13104","Stag1","STAG1",11801,15.6997086487421,NA
"13105","Zfp354c","ZNF354C",9279,12.3445128846435,NA
"13106","Nhsl1","NHSL1",11652,15.5014833637101,NA
"13107","Idi1","IDI1",8614,11.4598161427222,NA
"13108","Nlk","NLK",7995,10.6363164686631,NA
"13109","Mesp1","MESP1",6322,8.41060571793473,NA
"13110","Egr4","EGR4",5763,7.66692830630463,NA
"13111","Mesp2","MESP2",6635,8.82701185360597,NA
"13112","Ssu2","SSUH2",5602,7.45273856878683,NA
"13113","Prcp","PRCP",6889,9.1649260978887,NA
"13114","Muc4","MUC4",7204,9.58399297564091,NA
"13115","Zfp879","ZNF879",6554,8.71925179932683,NA
"13116","Myoc","MYOC",5834,7.76138465017893,NA
"13117","Muc20","MUC20",6968,9.27002541008687,NA
"13118","Bcl2l15","BCL2L15",8035,10.6895313102824,NA
"13119","Myocos","",7515,9.99773836923118,NA
"13120","Ccnq","CCNQ",6996,9.3072757992204,NA
"13121","Lyrm9","",8084,10.7547194912661,NA
"13122","Ddhd1","DDHD1",7474,9.94319315657137,NA
"13123","Hebp2","HEBP2",6090,8.10195963654263,NA
"13124","Smbd1","",8047,10.7054957627682,NA
"13125","Mbnl1","MBNL1",15026,19.9901552543004,NA
"13126","Dtl","DTL",9164,12.191520214988,NA
"13127","Vmn2r90","",7839,10.4287785863477,NA
"13128","Grm6","GRM6",6820,9.07313049609536,NA
"13129","Rubcn","RUBCN",11497,15.2952758524352,NA
"13130","Arfgef3","ARFGEF3",6375,8.48111538308034,NA
"13131","Cav3","CAV3",6602,8.78310960927002,NA
"13132","Zbtb9","ZBTB9",6809,9.05849641465005,NA
"13133","Oxtr","OXTR",6178,8.21903228810515,NA
"13134","Pdia3","PDIA3",9507,12.6478374818737,NA
"13135","Kdm6a","KDM6A",7824,10.4088230207405,NA
"13136","Spaca6","SPACA6",8199,10.9077121609217,NA
"13137","Pax4","PAX4",8464,11.2602604866497,NA
"13138","Grk3","GRK3",7309,9.72368193489164,NA
"13139","Nectin2","NECTIN2",7208,9.58931445980284,NA
"13140","Cd300lg","CD300LG",8737,11.6234517807016,NA
"13141","Ell3","ELL3",8541,11.3626990567669,NA
"13142","Ephb2","EPHB2",5261,6.99908204398207,NA
"13143","Adgrf5","ADGRF5",10878,14.4717761783761,NA
"13144","Arl5b","ARL5B",9671,12.8660183325129,NA
"13145","Mrtfa","MRTFA",15193,20.2123272180611,NA
"13146","Gm4922","",7112,9.46159883991645,NA
"13147","Itgax","ITGAX",4936,6.56671145582503,NA
"13148","Perp","PERP",7176,9.54674258650738,NA
"13149","Rbbp5","RBBP5",8154,10.8478454640999,NA
"13150","Tnfaip3","TNFAIP3",7754,10.3156970479067,NA
"13151","Stx18","STX18",10467,13.9249936807376,NA
"13152","Ggnbp1","",9719,12.9298761424561,NA
"13153","Serinc4","SERINC4",6832,9.08909494858116,NA
"13154","Zfp454","ZNF454",6173,8.21238043290274,NA
"13155","Has1","HAS1",6567,8.73654662285311,NA
"13156","Heatr5b","HEATR5B",12100,16.0974895898466,NA
"13157","Zfp2","ZFP2",8257,10.9848736812697,NA
"13158","Aurkaip1","AURKAIP1",7971,10.6043875636915,NA
"13159","Malrd1","MALRD1",7461,9.92589833304508,NA
"13160","Olig3","OLIG3",6344,8.43987388082536,NA
"13161","Emc9","EMC9",8183,10.886426224274,NA
"13162","Serf2","",7543,10.0349887583647,NA
"13163","Ifngr1","IFNGR1",6574,8.7458592201365,NA
"13164","Smarcad1","SMARCAD1",8621,11.4691287400056,NA
"13165","Mpp2","MPP2",8551,11.3760027671718,NA
"13166","P2ry1","P2RY1",8006,10.6509505501084,NA
"13167","C1qb","C1QB",5080,6.75828488565461,NA
"13168","Ttyh1","TTYH1",6871,9.14097941916,NA
"13169","Arfrp1","ARFRP1",8253,10.9795521971078,NA
"13170","Tmem81","TMEM81",5619,7.47535487647505,NA
"13171","Rap2b","RAP2B",9279,12.3445128846435,NA
"13172","Bmp4","BMP4",6826,9.08111272233826,NA
"13173","Usp40","USP40",6786,9.02789788071893,NA
"13174","C1qc","C1QC",4931,6.56005960062261,NA
"13175","Plxnb1","PLXNB1",6225,8.28155972700786,NA
"13176","Ptpn22","PTPN22",7560,10.0576050660529,NA
"13177","C1qa","C1QA",5163,6.86870568201471,NA
"13178","C1qa","",5163,6.86870568201471,NA
"13179","Fyttd1","FYTTD1",10653,14.1724426942674,NA
"13180","Dipk2b","DIPK2B",8191,10.8970691925978,NA
"13181","Eri3","ERI3",6781,9.02124602551652,NA
"13182","Crybb2","CRYBB2",6825,9.07978235129778,NA
"13183","Il22ra2","IL22RA2",6302,8.38399829712507,NA
"13184","Psme2","PSME2",8198,10.9063817898812,NA
"13185","Tex13c3","",7191,9.56669815211463,NA
"13186","Il20ra","IL20RA",5793,7.70683943751912,NA
"13187","Adgrl3","ADGRL3",12058,16.0416140061463,NA
"13188","Chst7","CHST7",7898,10.5072704777362,NA
"13189","Zfp354b","ZNF354B",8139,10.8278898984927,NA
"13190","Tex11","TEX11",9075,12.073117192385,NA
"13191","Fpr1","FPR1",7638,10.1613740072106,NA
"13192","Slc35d3","SLC35D3",6552,8.71659105724587,NA
"13193","Fpr2","FPR3",7555,10.0509532108505,NA
"13194","Epha8","EPHA8",5006,6.65983742865885,NA
"13195","Nos2","NOS2",6795,9.03987122008328,NA
"13196","Fpr3","FPR3",5685,7.56315936514694,NA
"13197","Pex7","PEX7",8533,11.3520560884431,NA
"13198","Gpatch11","GPATCH11",8156,10.8505062061809,NA
"13199","Arhgef26","ARHGEF26",7162,9.52811739194061,NA
"13200","Mxra8","MXRA8",7278,9.68244043263666,NA
"13201","Gucy2c","GUCY2C",7443,9.90195165431639,NA
"13202","Atp5l","ATP5MGL",9163,12.1901898439475,NA
"13203","Atp5l","ATP5MG",9163,12.1901898439475,NA
"13204","Vmn2r124","",8113,10.7933002514401,NA
"13205","Rsbn1","RSBN1",7412,9.86071015206141,NA
"13206","Hypk","HYPK",9488,12.6225604321045,NA
"13207","Fbxw21","FBXW12",7252,9.6478507855841,NA
"13208","Mchr1","MCHR1",6607,8.78976146447244,NA
"13209","Slc25a17","SLC25A17",8171,10.8704617717882,NA
"13210","Cdkn3","CDKN3",8683,11.5516117445155,NA
"13211","Map3k5","MAP3K5",9424,12.5374166855136,NA
"13212","Mfap1b","MFAP1",8953,11.910811925446,NA
"13213","Dmap1","DMAP1",6908,9.19020314765788,NA
"13214","Grin2a","GRIN2A",8289,11.0274455545652,NA
"13215","Vmn2r91","",8247,10.9715699708649,NA
"13216","Nr1h3","NR1H3",8882,11.8163555815717,NA
"13217","Vmn2r92","",8301,11.043410007051,NA
"13218","Cp","CP",7089,9.43100030598534,NA
"13219","St13","ST13",9333,12.4163529208296,NA
"13220","Pccb","PCCB",9946,13.2318703686458,NA
"13221","Mep1a","",8643,11.4983969028962,NA
"13222","Sap18b","SAP18",8308,11.0527226043343,NA
"13223","Ppy","PPY",6593,8.77113626990568,NA
"13224","Cnih1","CNIH1",7567,10.0669176633363,NA
"13225","Slc38a7","SLC38A7",8550,11.3746723961313,NA
"13226","Zbtb40","ZBTB40",7661,10.1919725411417,NA
"13227","Alms1","ALMS1",8214,10.9276677265289,NA
"13228","Prop1","PROP1",6451,8.58222358215706,NA
"13229","Arhgap44","ARHGAP44",6886,9.16093498476725,NA
"13230","Iqcg","IQCG",8290,11.0287759256057,NA
"13231","Rnf31","RNF31",8075,10.7427461519018,NA
"13232","Rnf31","",8075,10.7427461519018,NA
"13233","Nop58","NOP58",10124,13.4686764138518,NA
"13234","Slc9a7","SLC9A7",8544,11.3666901698884,NA
"13235","Klf17","KLF17",8176,10.8771136269906,NA
"13236","Vmn2r94","",8381,11.1498396902896,NA
"13237","Rpl35a","RPL35A",8406,11.1830989663017,NA
"13238","Got2","GOT2",8125,10.8092647039259,NA
"13239","Eif2ak2","EIF2AK2",7980,10.6163609030559,NA
"13240","Tek","TEK",8149,10.8411936088975,NA
"13241","H4f16","",8526,11.3427434911597,NA
"13242","Xpnpep3","XPNPEP3",9164,12.191520214988,NA
"13243","Fbxw13","FBXW12",8547,11.3706812830098,NA
"13244","Hpgds","HPGDS",7301,9.71303896656778,NA
"13245","Map7","MAP7",14139,18.8101161413918,NA
"13246","Mfap1a","MFAP1",7334,9.75694121090372,NA
"13247","H2aj","H2AJ",8729,11.6128088123778,NA
"13248","Nat8f7","NAT8B",5611,7.46471190815118,NA
"13249","Nat8f7","NAT8",5611,7.46471190815118,NA
"13250","Lmln","LMLN",8525,11.3414131201192,NA
"13251","Vmn2r93","",7888,10.4939667673314,NA
"13252","Msl2","MSL2",9859,13.1161280881238,NA
"13253","Slc7a3","SLC7A3",9321,12.4003884683438,NA
"13254","Fbxw20","FBXW12",7116,9.46692032407839,NA
"13255","Nat8f3","NAT8B",6087,8.09796852342118,NA
"13256","Nat8f3","NAT8",6087,8.09796852342118,NA
"13257","Vmn2r95","",9252,12.3085928665505,NA
"13258","Plxdc2","PLXDC2",9240,12.2926284140647,NA
"13259","Nrg1","NRG1",18538,24.6624183484774,NA
"13260","Dnajb7","DNAJB7",9010,11.9866430747535,NA
"13261","Osbpl11","OSBPL11",6891,9.16758683996967,NA
"13262","Nosip","NOSIP",6686,8.89486077667061,NA
"13263","Rbx1","RBX1",9342,12.428326260194,NA
"13264","Sult6b1","SULT6B1",8195,10.9023906767597,NA
"13265","Gmfb","GMFB",7802,10.3795548578499,NA
"13266","Nat8f6","NAT8B",8084,10.7547194912661,NA
"13267","Nat8f6","NAT8",8084,10.7547194912661,NA
"13268","Ppp2r3a","PPP2R3A",11967,15.9205502414623,NA
"13269","Nat8f5","NAT8B",6202,8.25096119307675,NA
"13270","Nat8f5","NAT8",6202,8.25096119307675,NA
"13271","Vmn2r96","",9774,13.0030465496827,NA
"13272","Nat8","NAT8B",7547,10.0403102425266,NA
"13273","Nat8","NAT8",7547,10.0403102425266,NA
"13274","Nat8f2","NAT8B",5419,7.20928066837841,NA
"13275","Nat8f2","NAT8",5419,7.20928066837841,NA
"13276","Snx4","SNX4",8319,11.0673566857797,NA
"13277","Qrfprl","QRFPR",7189,9.56403741003366,NA
"13278","Ep300","EP300",7382,9.82079902084691,NA
"13279","Cebpzos","CEBPZOS",7402,9.84740644165658,NA
"13280","Ints7","INTS7",9158,12.1835379887451,NA
"13281","Olfr1377","",6964,9.26470392592494,NA
"13282","Pyy","PYY",7473,9.94186278553089,NA
"13283","Rp2","RP2",7542,10.0336583873242,NA
"13284","Itpr3","ITPR3",5680,7.55650750994452,NA
"13285","Nat8f4","NAT8B",6751,8.98133489430202,NA
"13286","Nat8f4","NAT8",6751,8.98133489430202,NA
"13287","Zgpat","ZGPAT",8275,11.0088203599984,NA
"13288","Wnt4","WNT4",6667,8.86958372690143,NA
"13289","Nat8f1","NAT8B",7894,10.5019489935743,NA
"13290","Nat8f1","NAT8",7894,10.5019489935743,NA
"13291","Cgrrf1","CGRRF1",5840,7.76936687642183,NA
"13292","Wbp11","",7233,9.62257373581492,NA
"13293","Bclaf1","BCLAF1",8696,11.5689065680418,NA
"13294","Fbxw14","FBXW12",7106,9.45361661367355,NA
"13295","Eqtn","EQTN",8030,10.68287945508,NA
"13296","Nags","NAGS",7793,10.3675815184855,NA
"13297","Irf9","IRF9",8798,11.7046044141711,NA
"13298","Dhx36","DHX36",7461,9.92589833304508,NA
"13299","Zfp354a","",7653,10.1813295728179,NA
"13300","Zfp354a","ZNF354A",7653,10.1813295728179,NA
"13301","Bcam","BCAM",7484,9.9564968669762,NA
"13302","L3mbtl2","L3MBTL2",8248,10.9729003419054,NA
"13303","Snx12","SNX12",8287,11.0247848124842,NA
"13304","Rapgef4","RAPGEF4",11492,15.2886239972328,NA
"13305","Dvl1","DVL1",4608,6.13034975454654,NA
"13306","Tmem101","TMEM101",8013,10.6602631473918,NA
"13307","Ube4a","UBE4A",8229,10.9476232921362,NA
"13308","Bmpr2","BMPR2",9293,12.3631380792103,NA
"13309","Gpr149","GPR149",7760,10.3236792741496,NA
"13310","BC049715","C12orf60",7738,10.2944111112589,NA
"13311","Lsm12","LSM12",8457,11.2509478893663,NA
"13312","Vmn2r97","",7815,10.3968496813761,NA
"13313","Hps3","HPS3",6532,8.6899836364362,NA
"13314","Snd1","SND1",10037,13.3529341333298,NA
"13315","BC049762","MSANTD5",7738,10.2944111112589,NA
"13316","Kcnma1","KCNMA1",12743,16.9529181688773,NA
"13317","Vmn2r98","",8562,11.3906368486171,NA
"13318","Ugt1a10","UGT1A8",6755,8.98665637846395,NA
"13319","Ugt1a10","UGT1A7",6755,8.98665637846395,NA
"13320","Ugt1a10","UGT1A10",6755,8.98665637846395,NA
"13321","Ugt1a10","UGT1A9",6755,8.98665637846395,NA
"13322","Jade3","JADE3",9949,13.2358614817673,NA
"13323","Lgals9","LGALS16",8850,11.7737837082762,NA
"13324","Lgals9","LGALS13",8850,11.7737837082762,NA
"13325","Lgals9","LGALS14",8850,11.7737837082762,NA
"13326","Pla2g7","PLA2G7",8249,10.9742307129458,NA
"13327","Anpep","ANPEP",9620,12.7981694094483,NA
"13328","Foxo4","FOXO4",8800,11.7072651562521,NA
"13329","Gm614","CXorf65",7861,10.4580467492384,NA
"13330","Tas1r3","TAS1R3",4841,6.44032620697913,NA
"13331","Fam117b","FAM117B",8664,11.5263346947464,NA
"13332","Cdc42","CDC42",9461,12.5866404140115,NA
"13333","Rgn","RGN",7933,10.5538334641532,NA
"13334","Cntn2","CNTN2",8062,10.7254513283755,NA
"13335","Uqcc2","UQCC2",7663,10.1946332832227,NA
"13336","Ndufb11","NDUFB11",8460,11.2549390024878,NA
"13337","Tnip3","TNIP3",12228,16.2677770830285,NA
"13338","Slc38a10","SLC38A10",8152,10.845184722019,NA
"13339","Il2rg","",7692,10.2332140433967,NA
"13340","Il2rg","IL2RG",7692,10.2332140433967,NA
"13341","Cebpz","CEBPZ",8455,11.2482871472854,NA
"13342","Ap3s2","AP3S2",6889,9.1649260978887,NA
"13343","Mtfr2","MTFR2",7071,9.40705362725664,NA
"13344","Rbm10","RBM10",8485,11.2881982784999,NA
"13345","Chadl","CHADL",6512,8.66337621562654,NA
"13346","Cd3g","CD3G",7324,9.74363750049889,NA
"13347","Pde7b","PDE7B",10848,14.4318650471617,NA
"13348","Smco3","SMCO3",6804,9.05184455944763,NA
"13349","Rcn3","RCN3",9061,12.0544919978182,NA
"13350","Cptp","CPTP",5746,7.64431199861641,NA
"13351","Lrrc4","LRRC4",6411,8.52900874053774,NA
"13352","Rangap1","RANGAP1",12356,16.4380645762103,NA
"13353","Ndnf","NDNF",7138,9.49618848696902,NA
"13354","Mme","MME",12039,16.0163369563771,NA
"13355","Ip6k3","IP6K3",5731,7.62435643300917,NA
"13356","Cela3a","CELA3A",8263,10.9928559075126,NA
"13357","Cela3a","CELA3B",8263,10.9928559075126,NA
"13358","Fbxw28","FBXW12",6994,9.30461505713944,NA
"13359","Art4","ART4",6168,8.20572857770032,NA
"13360","Vmn2r99","",6554,8.71925179932683,NA
"13361","Mysm1","MYSM1",8993,11.9640267670653,NA
"13362","Lep","LEP",7808,10.3875370840928,NA
"13363","Tdrd6","TDRD6",6322,8.41060571793473,NA
"13364","Mgp","MGP",6543,8.70461771788152,NA
"13365","Arpin","ARPIN",7839,10.4287785863477,NA
"13366","Arpin","ARPIN-AP3S2",7839,10.4287785863477,NA
"13367","Erp27","ERP27",7841,10.4314393284287,NA
"13368","Ugt1a9","UGT1A8",7071,9.40705362725664,NA
"13369","Ugt1a9","UGT1A7",7071,9.40705362725664,NA
"13370","Ugt1a9","UGT1A10",7071,9.40705362725664,NA
"13371","Ugt1a9","UGT1A9",7071,9.40705362725664,NA
"13372","Vmn2r100","",7468,9.93521093032847,NA
"13373","Cblc","CBLC",8691,11.5622547128394,NA
"13374","Rad18","RAD18",6630,8.82035999840355,NA
"13375","Lemd2","LEMD2",6071,8.07668258677345,NA
"13376","Lpgat1","LPGAT1",8394,11.1671345138159,NA
"13377","Ahi1","AHI1",12327,16.3994838160363,NA
"13378","Cd3d","CD3D",7370,9.80483456836112,NA
"13379","Vmn2r101","",7420,9.87135312038528,NA
"13380","Cela3b","CELA3A",8609,11.4531642875198,NA
"13381","Cela3b","CELA3B",8609,11.4531642875198,NA
"13382","Slc25a27","SLC25A27",7008,9.3232402517062,NA
"13383","Ephb1","EPHB1",5446,7.24520068647146,NA
"13384","Zc3h7b","ZC3H7B",9040,12.026554205968,NA
"13385","Fcgrt","FCGRT",8858,11.7844266766001,NA
"13386","Vmn2r102","",8954,11.9121422964865,NA
"13387","Ica1l","ICA1L",9641,12.8261072012984,NA
"13388","Jun","JUN",5884,7.82790320220309,NA
"13389","Strit1","STRIT1",8725,11.6074873282158,NA
"13390","Ash1l","ASH1L",12710,16.9090159245414,NA
"13391","1700013G24Rik","",7723,10.2744555456517,NA
"13392","Ndufaf7","NDUFAF7",8449,11.2403049210425,NA
"13393","Mical2","MICAL2",12818,17.0526959969135,NA
"13394","Lime1","",5841,7.77069724746232,NA
"13395","Lime1","LIME1",5841,7.77069724746232,NA
"13396","Tef","TEF",8816,11.7285510928998,NA
"13397","Ints11","INTS11",5656,7.52457860497293,NA
"13398","Uba1","UBA1",6738,8.96404007077574,NA
"13399","Nek2","NEK2",6058,8.05938776324717,NA
"13400","Myb","MYB",6581,8.75517181741988,NA
"13401","Fbxw22","FBXW12",7991,10.6309949845012,NA
"13402","Vmn2r104","",7030,9.35250841459683,NA
"13403","Arhgdib","ARHGDIB",7478,9.9485146407333,NA
"13404","Wdr76","WDR76",9302,12.3751114185746,NA
"13405","Phtf1","PHTF1",7142,9.50150997113095,NA
"13406","Tob2","TOB2",7350,9.77822714755145,NA
"13407","Fbxw16","FBXW12",7726,10.2784466587731,NA
"13408","Phf5a","PHF5A",7366,9.79951308419918,NA
"13409","Slc30a1","SLC30A1",6511,8.66204584458606,NA
"13410","Prdm5","PRDM5",6948,9.24341798927721,NA
"13411","Cyp39a1","CYP39A1",7008,9.3232402517062,NA
"13412","Aco2","ACO2",7375,9.81148642356353,NA
"13413","Cd3e","CD3E",6516,8.66869769978847,NA
"13414","Ugt1a7c","UGT1A6",6905,9.18621203453643,NA
"13415","G6pc3","G6PC3",8044,10.7015046496468,NA
"13416","Hbs1l","HBS1L",6252,8.31747974510091,NA
"13417","Fbxw19","FBXW12",8593,11.4318783508721,NA
"13418","Vmn2r105","",8607,11.4505035454388,NA
"13419","Ky","KY",5328,7.08821690369444,NA
"13420","Pusl1","PUSL1",4560,6.06649194460335,NA
"13421","Myocd","MYOCD",6176,8.21637154602419,NA
"13422","Zbtb46","ZBTB46",12113,16.1147844133729,NA
"13423","Pde6h","PDE6H",11462,15.2487128660183,NA
"13424","Ugt1a6b","UGT1A6",7658,10.1879814280203,NA
"13425","Vmn2r106","",7372,9.80749531044208,NA
"13426","Polr3h","POLR3H",8187,10.8917477084359,NA
"13427","4930544G11Rik","",7650,10.1773384596964,NA
"13428","Rbm28","RBM28",7569,10.0695784054173,NA
"13429","Med12","MED12",6287,8.36404273151782,NA
"13430","Mpzl2","MPZL2",8035,10.6895313102824,NA
"13431","Slc6a9","SLC6A9",8564,11.393297590698,NA
"13432","Vmn2r107","",8391,11.1631434006945,NA
"13433","Abhd16b","ABHD16B",8956,11.9148030385675,NA
"13434","Nebl","NEBL",15190,20.2083361049397,NA
"13435","Rcan2","RCAN2",14309,19.036279218274,NA
"13436","Ugt1a6a","UGT1A6",9180,12.2128061516357,NA
"13437","Csdc2","CSDC2",9167,12.1955113281094,NA
"13438","Ugt1a5","UGT1A4",7727,10.2797770298136,NA
"13439","Ugt1a5","UGT1A3",7727,10.2797770298136,NA
"13440","Ugt1a5","UGT1A5",7727,10.2797770298136,NA
"13441","Mpzl3","MPZL3",7792,10.366251147445,NA
"13442","Pmm1","PMM1",8295,11.0354277808081,NA
"13443","Fbxw15","FBXW12",7877,10.4793326858861,NA
"13444","Itgad","ITGAD",10707,14.2442827304535,NA
"13445","Wdr12","WDR12",9025,12.0065986403608,NA
"13446","Clk4","CLK4",11456,15.2407306397754,NA
"13447","Prrt4","PRRT4",5654,7.52191786289196,NA
"13448","Aldh8a1","ALDH8A1",7242,9.63454707517927,NA
"13449","Grm4","GRM4",10572,14.0646826399883,NA
"13450","Fbxw24","FBXW12",7979,10.6150305320154,NA
"13451","Ndufb11b","NDUFB11",8167,10.8651402876262,NA
"13452","Xrcc6","XRCC6",14284,19.0030199422619,NA
"13453","Rerg","RERG",10773,14.3320872191254,NA
"13454","Nrg1","",18538,24.6624183484774,NA
"13455","H2al2a","H2AL3",9200,12.2394135724454,NA
"13456","H2al2a","H2AL1Q",9200,12.2394135724454,NA
"13457","Acp2","ACP2",6942,9.23543576303431,NA
"13458","Jaml","",7699,10.2425266406801,NA
"13459","Cdh8","CDH8",8426,11.2097063871114,NA
"13460","Sgk1","SGK1",13515,17.9799646121303,NA
"13461","Mad2l1","MAD2L1",7692,10.2332140433967,NA
"13462","Vmn1r32","VN1R5",7769,10.3356526135139,NA
"13463","Map2k4","MAP2K4",13476,17.9280801415515,NA
"13464","Vmn1r33","VN1R5",7616,10.13210584432,NA
"13465","Fbxw18","FBXW12",7951,10.5777801428818,NA
"13466","Tprkb","TPRKB",8449,11.2403049210425,NA
"13467","Enpp5","ENPP5",6474,8.61282211608818,NA
"13468","Ugt1a2","UGT1A4",10671,14.1963893729961,NA
"13469","Ugt1a2","UGT1A3",10671,14.1963893729961,NA
"13470","Ugt1a2","UGT1A5",10671,14.1963893729961,NA
"13471","Leng8","LENG8",4868,6.47624622507217,NA
"13472","Hltf","HLTF",8914,11.8589274548672,NA
"13473","Desi1","DESI1",8447,11.2376441789615,NA
