"","mgi_symbol","hsapiens_homolog_associated_gene_name","Associated_Myh11_TFs","Frequency","% of Myh11 TFs that bind Mouse gene’s PPR","HumanCarotid_scRNA-seq_cluster"
"9850","Gmip","GMIP",NA,6176,8.17666684319229,NA
"9851","Rnf31","",NA,8153,10.7941005136896,NA
"9852","Rnf31","RNF31",NA,8153,10.7941005136896,NA
"9853","Sytl1","SYTL1",NA,6695,8.86379282952921,NA
"9854","Neurod6","NEUROD6",NA,6682,8.84658158131653,NA
"9855","Snx16","SNX16",NA,8828,11.6877614785786,NA
"9856","Eloc","ELOC",NA,11734,15.5351374251973,NA
"9857","Fezf1","FEZF1",NA,6696,8.86511677169941,NA
"9858","Muc4","MUC4",NA,7212,9.54827093152571,NA
"9859","4930469K13Rik","",NA,7164,9.48472170735582,NA
"9860","Itprid1","ITPRID1",NA,7395,9.79055234867341,NA
"9861","Prpf18","",NA,8224,10.8881004077742,NA
"9862","Prpf18","PRPF18",NA,8224,10.8881004077742,NA
"9863","Zfp385c","ZNF385C",NA,8895,11.7764656039824,NA
"9864","Muc20","MUC20",NA,6973,9.23184875284648,NA
"9865","Blvrb","BLVRB",NA,11422,15.122067468093,NA
"9866","Smbd1","",NA,8060,10.6709738918604,NA
"9867","Shmt2","SHMT2",NA,5056,6.69385161256156,NA
"9868","Ero1b","ERO1B",NA,7364,9.74951014139702,NA
"9869","Smco4","SMCO4",NA,9540,12.6304083037653,NA
"9870","Rubcn","RUBCN",NA,11516,15.2465180320924,NA
"9871","Msn","MSN",NA,7508,9.94015781390669,NA
"9872","Ppp1r17","PPP1R17",NA,7629,10.1003548165016,NA
"9873","Dipk2a","DIPK2A",NA,7969,10.5504951543717,NA
"9874","Spib","",NA,4481,5.93258486469311,NA
"9875","Spib","SPIB",NA,4481,5.93258486469311,NA
"9876","Rhbdf2","RHBDF2",NA,8644,11.4441561192607,NA
"9877","Srd5a2","SRD5A2",NA,8485,11.233649314198,NA
"9878","Shq1","SHQ1",NA,7252,9.60122861833395,NA
"9879","Apeh","APEH",NA,5293,7.00762590690039,NA
"9880","Slc35f5","SLC35F5",NA,6345,8.4004130699571,NA
"9881","Nr1h5","",NA,8921,11.8108881004078,NA
"9882","Adrm1","ADRM1",NA,4835,6.40126039294604,NA
"9883","Gmfb","GMFB",NA,7853,10.3969178626278,NA
"9884","Map3k4","MAP3K4",NA,9968,13.1970555526135,NA
"9885","Skint1","",NA,8228,10.893396176455,NA
"9886","Sertad3","SERTAD3",NA,9313,12.3298734311285,NA
"9887","Hirip3","HIRIP3",NA,4748,6.28607742413811,NA
"9888","Mxi1","MXI1",NA,11344,15.0187999788169,NA
"9889","Fnbp4","FNBP4",NA,9347,12.3748874649155,NA
"9890","Gxylt2","GXYLT2",NA,6173,8.17269501668167,NA
"9891","Nxph4","NXPH4",NA,4697,6.21855637345761,NA
"9892","Tbca","TBCA",NA,11981,15.8621511412382,NA
"9893","Chadl","CHADL",NA,6515,8.62548323889212,NA
"9894","Sertad1","SERTAD1",NA,8754,11.5897897579834,NA
"9895","Gopc","",NA,8946,11.8439866546629,NA
"9896","Gopc","GOPC",NA,8946,11.8439866546629,NA
"9897","Tmem222","TMEM222",NA,7983,10.5690303447545,NA
"9898","Sae1","SAE1",NA,9325,12.345760737171,NA
"9899","Tmem70","TMEM70",NA,7734,10.2393687443732,NA
"9900","Klrc2","KLRC1",NA,7819,10.3519038288408,NA
"9901","Lpar2","LPAR2",NA,6960,9.2146375046338,NA
"9902","Rangap1","RANGAP1",NA,12366,16.3718688767675,NA
"9903","Alkbh5","ALKBH5",NA,8580,11.3594238203675,NA
"9904","Otp","OTP",NA,6380,8.44675104591431,NA
"9905","Cgrrf1","CGRRF1",NA,5842,7.73447015834348,NA
"9906","Cygb","CYGB",NA,5113,6.76931631626331,NA
"9907","Adcy7","ADCY7",NA,9379,12.4172536143621,NA
"9908","Gpr39","GPR39",NA,7259,9.61049621352539,NA
"9909","Gak","GAK",NA,9264,12.2650002647884,NA
"9910","Ly96","LY96",NA,7708,10.2049462479479,NA
"9911","Vsig4","VSIG4",NA,7005,9.27421490229307,NA
"9912","Dhx58","DHX58",NA,7108,9.41058094582429,NA
"9913","Sike1","SIKE1",NA,8428,11.1581846104962,NA
"9914","Irf9","IRF9",NA,8811,11.6652544616851,NA
"9915","Ptprd","PTPRD",NA,20750,27.4718000317746,"NASMC8 "
"9916","Slc9a9","SLC9A9",NA,8183,10.8338187787957,NA
"9917","Prl2c3","PRL",NA,9011,11.9300428957263,NA
"9918","Hsf3","",NA,12362,16.3665731080866,NA
"9919","Lypd1","LYPD1",NA,7948,10.5226923687973,NA
"9920","Lysmd4","LYSMD4",NA,5905,7.81787851506646,NA
"9921","Emcn","EMCN",NA,7380,9.77069321612032,NA
"9922","Nepn","",NA,8399,11.1197902875602,NA
"9923","Ppp4r2","",NA,6462,8.55531430387121,NA
"9924","Fcnb","FCN1",NA,5178,6.8553725573267,NA
"9925","Jph1","JPH1",NA,5807,7.68813218238627,NA
"9926","Prcd","",NA,6109,8.08796271778849,NA
"9927","Nus1","NUS1",NA,7625,10.0950590478208,NA
"9928","H2-T23","HLA-E",NA,9156,12.1220145104062,NA
"9929","Nox4","NOX4",NA,7633,10.1056505851824,NA
"9930","Chst2","CHST2",NA,7696,10.1890589419054,NA
"9931","Prl2c2","PRL",NA,8580,11.3594238203675,NA
"9932","Gdap1","GDAP1",NA,6333,8.38452576391463,NA
"9933","Bsn","BSN",NA,7876,10.4273685325425,NA
"9934","Phyhipl","PHYHIPL",NA,12131,16.060742466769,NA
"9935","Lcp2","LCP2",NA,6341,8.39511730127628,NA
"9936","Smndc1","SMNDC1",NA,8803,11.6546629243235,NA
"9937","Klrc1","KLRC1",NA,8013,10.6087486098607,NA
"9938","Kcnma1","KCNMA1",NA,12798,16.9438118942965,NA
"9939","Csrnp3","CSRNP3",NA,14684,19.440766827305,NA
"9940","Zc3h7b","ZC3H7B",NA,9045,11.9750569295133,NA
"9941","Bcor","BCOR",NA,11086,14.6772228989038,NA
"9942","Plg","PLG",NA,6798,9.00015887306042,NA
"9943","Deup1","DEUP1",NA,7400,9.79717205952444,NA
"9944","Wdr41","WDR41",NA,6672,8.83334215961447,NA
"9945","Ddit4l","DDIT4L",NA,7409,9.80908753905629,NA
"9946","Fyttd1","FYTTD1",NA,10671,14.1277868982683,NA
"9947","Hecw2","HECW2",NA,7520,9.95604511994916,NA
"9948","Dusp5","DUSP5",NA,5461,7.230048191495,NA
"9949","Nbea","NBEA",NA,7471,9.89117195360907,NA
"9950","Foxi1","FOXI1",NA,5320,7.04337234549595,NA
"9951","Smc3","SMC3",NA,7757,10.269819414288,NA
"9952","Memo1","MEMO1",NA,10194,13.49626648308,NA
"9953","Tef","TEF",NA,8819,11.6758459990468,NA
"9954","Klri1","KLRC1",NA,7790,10.3135095059048,NA
"9955","Klri1","KLRC4-KLRK1",NA,7790,10.3135095059048,NA
"9956","Klri1","KLRC4",NA,7790,10.3135095059048,NA
"9957","Klri1","",NA,7790,10.3135095059048,NA
"9958","Klri1","KLRC2",NA,7790,10.3135095059048,NA
"9959","Klri1","KLRC3",NA,7790,10.3135095059048,NA
"9960","Tmtc3","TMTC3",NA,7467,9.88587618492824,NA
"9961","Klri2","KLRC1",NA,8991,11.9035640523222,NA
"9962","Klri2","KLRC4-KLRK1",NA,8991,11.9035640523222,NA
"9963","Klri2","KLRC4",NA,8991,11.9035640523222,NA
"9964","Klri2","",NA,8991,11.9035640523222,NA
"9965","Klri2","KLRC2",NA,8991,11.9035640523222,NA
"9966","Klri2","KLRC3",NA,8991,11.9035640523222,NA
"9967","Dag1","DAG1",NA,9812,12.9905205740613,NA
"9968","Bend7","BEND7",NA,9486,12.5589154265742,NA
"9969","Pdzrn3","PDZRN3",NA,9463,12.5284647566594,NA
"9970","Tob2","TOB2",NA,7355,9.73759466186517,NA
"9971","Slc22a3","SLC22A3",NA,6385,8.45337075676535,NA
"9972","Phf5a","PHF5A",NA,7368,9.75480591007785,NA
"9973","Slc36a4","SLC36A4",NA,6615,8.75787745591273,NA
"9974","St6galnac2","ST6GALNAC2",NA,10951,14.498490705926,NA
"9975","Aco2","ACO2",NA,7377,9.7667213896097,NA
"9976","Htt","HTT",NA,6606,8.74596197638087,NA
"9977","Rbm20","RBM20",NA,12499,16.5479531854049,NA
"9978","Prl2c5","PRL",NA,7443,9.8541015728433,NA
"9979","Grin2a","GRIN2A",NA,8297,10.9847481861992,NA
"9980","H2-T22","HLA-E",NA,9293,12.3033945877244,NA
"9981","St6galnac2","",NA,10951,14.498490705926,NA
"9982","Kat2a","KAT2A",NA,5330,7.05661176719801,NA
"9983","Klrh1","KLRC1",NA,9157,12.1233384525764,NA
"9984","Klrh1","",NA,9157,12.1233384525764,NA
"9985","Klrh1","KLRC2",NA,9157,12.1233384525764,NA
"9986","Klrh1","KLRC3",NA,9157,12.1233384525764,NA
"9987","Mtnr1b","MTNR1B",NA,5784,7.65768151247154,NA
"9988","Galnt3","GALNT3",NA,7727,10.2301011491818,NA
"9989","Nicn1","NICN1",NA,9296,12.307366414235,NA
"9990","Pdcd4","PDCD4",NA,8668,11.4759307313457,NA
"9991","Pbx4","PBX4",NA,6146,8.13694857808611,NA
"9992","Slc35f1","SLC35F1",NA,6357,8.41630037599958,NA
"9993","Gpr137b","GPR137B",NA,5717,7.56897738706773,NA
"9994","Pi15","PI15",NA,7674,10.1599322141609,NA
"9995","Klra17","",NA,8537,11.3024943070487,NA
"9996","Zc3h4","ZC3H4",NA,8547,11.3157337287507,NA
"9997","Usp2","USP2",NA,10907,14.4402372504369,NA
"9998","Polr3h","POLR3H",NA,8194,10.848382142668,NA
"9999","Iqcg","IQCG",NA,8293,10.9794524175184,NA
"10000","Mapkbp1","MAPKBP1",NA,6828,9.0398771381666,NA
"10001","Crispld1","CRISPLD1",NA,7919,10.4842980458614,NA
"10002","Mab21l1","MAB21L1",NA,8501,11.2548323889213,NA
"10003","Cntn3","CNTN3",NA,12819,16.9716146798708,NA
"10004","Cep85l","CEP85L",NA,14292,18.9217814965842,NA
"10005","Csdc2","CSDC2",NA,9170,12.1405497007891,NA
"10006","Gm6034","",NA,9347,12.3748874649155,NA
"10007","Rpl35a","RPL35A",NA,8409,11.1330297092623,NA
"10008","Cilp2","CILP2",NA,4513,5.9749510141397,NA
"10009","Ralyl","RALYL",NA,13215,17.4958957792724,NA
"10010","Dpy30","DPY30",NA,11451,15.160461791029,NA
"10011","Nid1","NID1",NA,7210,9.5456230471853,NA
"10012","Prx","PRX",NA,10549,13.9662659535032,NA
"10013","Brd7","BRD7",NA,6972,9.23052481067627,NA
"10014","Pmm1","PMM1",NA,8302,10.9913678970503,NA
"10015","Trpm3","TRPM3",NA,17004,22.5123126621829,NA
"10016","Pln","PLN",NA,8041,10.6458189906265,"NASMC1 "
"10017","Hspb9","HSPB9",NA,5202,6.88714716941164,NA
"10018","Lmln","LMLN",NA,8527,11.2892548853466,NA
"10019","Klra5","",NA,9189,12.165704602023,NA
"10020","Lyst","LYST",NA,6940,9.18815866122968,NA
"10021","Gm11127","HLA-E",NA,5002,6.62235873537044,NA
"10022","Dock2","DOCK2",NA,10680,14.1397023778001,NA
"10023","Tmem160","TMEM160",NA,5866,7.76624477042843,NA
"10024","Ccdc150","CCDC150",NA,10060,13.3188582322724,NA
"10025","Lrp1","LRP1",NA,7803,10.3307207541175,NA
"10026","Hipk4","HIPK4",NA,8600,11.3859026637716,NA
"10027","Ndufb11b","NDUFB11",NA,8220,10.8828046390934,NA
"10028","Osbpl11","OSBPL11",NA,6893,9.12593337922999,NA
"10029","Ndufa13","NDUFA13",NA,6599,8.73669438118943,NA
"10030","Slc22a2","SLC22A2",NA,7747,10.2565799925859,NA
"10031","Xrcc6","XRCC6",NA,14297,18.9284012074353,NA
"10032","Ilk","ILK",NA,5878,7.7821320764709,NA
"10033","Tssk6","TSSK6",NA,6634,8.78303235714664,NA
"10034","Nkd1","NKD1",NA,8374,11.0866917333051,NA
"10035","Slc7a12","",NA,6653,8.80818725838055,NA
"10036","Atp6ap2","ATP6AP2",NA,6953,9.20536990944236,NA
"10037","Snx4","SNX4",NA,8325,11.021818566965,NA
"10038","Kdr","KDR",NA,7384,9.77598898480114,NA
"10039","Klra6","",NA,8382,11.0972832706667,NA
"10040","Lama5","LAMA5",NA,6095,8.0694275274056,NA
"10041","H2az1","H2AZ1",NA,7269,9.62373563522745,NA
"10042","Klra4","",NA,8125,10.7570301329238,NA
"10043","Slc22a1","SLC22A1",NA,6475,8.57252555208389,NA
"10044","1810030O07Rik","CXorf38",NA,8481,11.2283535455171,NA
"10045","Klra8","",NA,8694,11.510353227771,NA
"10046","Crisp4","CRISP1",NA,9317,12.3351691998094,NA
"10047","Wdr90","WDR90",NA,6894,9.1272573214002,NA
"10048","Snx20","SNX20",NA,5954,7.88275168140656,NA
"10049","Heph","HEPH",NA,7198,9.52973574114283,NA
"10050","Gatad2a","GATAD2A",NA,16641,22.0317216543981,NA
"10051","Desi1","DESI1",NA,8451,11.188635280411,NA
"10052","St6galnac1","ST6GALNAC1",NA,7290,9.65153842080178,NA
"10053","Dnajb14","DNAJB14",NA,8529,11.291902769687,NA
"10054","Gng4","GNG4",NA,5738,7.59678017264206,NA
"10055","Klra9","",NA,7888,10.443255838585,NA
"10056","Gtf3c3","GTF3C3",NA,9000,11.915479531854,NA
"10057","Llgl1","LLGL1",NA,7740,10.2473123973945,NA
"10058","Snu13","SNU13",NA,8638,11.4362124662395,NA
"10059","Taok2","TAOK2",NA,8238,10.9066355981571,NA
"10060","Amt","AMT",NA,6971,9.22920086850606,NA
"10061","Amt","",NA,6971,9.22920086850606,NA
"10062","Msantd1","MSANTD1",NA,5117,6.77461208494413,NA
"10063","Pde8b","",NA,11763,15.5735317481332,NA
"10064","Pde8b","PDE8B",NA,11763,15.5735317481332,NA
"10065","Klra7","",NA,8367,11.0774241381136,NA
"10066","4930407I10Rik","",NA,6705,8.87703225123127,NA
"10067","Tm4sf1","TM4SF1",NA,10272,13.5995339723561,"NASMC9 "
"10068","Zcchc8","ZCCHC8",NA,9031,11.9565217391304,NA
"10069","Ghr","GHR",NA,11881,15.7297569242176,NA
"10070","Tcta","TCTA",NA,7285,9.64491870995075,NA
"10071","Jmjd7","JMJD7",NA,4432,5.86771169835302,NA
"10072","Nckap5","NCKAP5",NA,15787,20.9010750410422,NA
"10073","Rnf26","RNF26",NA,7261,9.61314409786581,NA
"10074","Fat3","FAT3",NA,11309,14.9724620028597,NA
"10075","Tm4sf4","TM4SF4",NA,8385,11.1012550971774,NA
"10076","Sephs1","SEPHS1",NA,6215,8.22830058783032,NA
"10077","Tyr","TYR",NA,6522,8.63475083408357,NA
"10078","Lamtor3","LAMTOR3",NA,8744,11.5765503362813,NA
"10079","Taf10","TAF10",NA,5605,7.42069586400466,NA
"10080","Nod2","NOD2",NA,7357,9.74024254620558,NA
"10081","Stat6","STAT6",NA,9282,12.2888312238521,NA
"10082","Hck","HCK",NA,6168,8.16607530583064,NA
"10083","Rhoa","RHOA",NA,7338,9.71508764497167,NA
"10084","Npas1","NPAS1",NA,8134,10.7689456124556,NA
"10085","Wwtr1","WWTR1",NA,8207,10.8655933908807,NA
"10086","Insyn2b","INSYN2B",NA,5866,7.76624477042843,NA
"10087","Fbxo4","FBXO4",NA,8599,11.3845787216014,NA
"10088","Srd5a3","SRD5A3",NA,8923,11.8135359847482,NA
"10089","Srd5a3","",NA,8923,11.8135359847482,NA
"10090","Rab5c","RAB5C",NA,9407,12.4543239951279,NA
"10091","AW549877","C5orf51",NA,6796,8.99751098872001,NA
"10092","Klra10","",NA,8210,10.8695652173913,NA
"10093","Pold1","POLD1",NA,7099,9.39866546629243,NA
"10094","Chl1","CHL1",NA,11388,15.077053434306,NA
"10095","Stra6","STRA6",NA,10461,13.849759042525,NA
"10096","Bicc1","BICC1",NA,10640,14.0867446909919,"NASMC3 "
"10097","Commd2","COMMD2",NA,9057,11.9909442355558,NA
"10098","Mcrip2","MCRIP2",NA,5972,7.90658264047026,NA
"10099","Oxct1","OXCT1",NA,7260,9.6118201556956,NA
"10100","Tmem175","TMEM175",NA,9286,12.294126992533,NA
"10101","Mxra7","",NA,7889,10.4445797807552,NA
"10102","Dapp1","DAPP1",NA,7208,9.54297516284489,NA
"10103","Gpr165","",NA,5785,7.65900545464174,NA
"10104","Defb41","DEFB110",NA,8452,11.1899592225812,NA
"10105","Mettl26","METTL26",NA,5925,7.84435735847058,NA
"10106","Mau2","MAU2",NA,9507,12.5867182121485,NA
"10107","Spdl1","SPDL1",NA,7894,10.4511994916062,NA
"10108","Med14","MED14",NA,12827,16.9822062172324,NA
"10109","Enah","ENAH",NA,9790,12.9613938463168,NA
"10110","Jmjd6","JMJD6",NA,6235,8.25477943123444,NA
"10111","Wfikkn1","WFIKKN1",NA,6271,8.30244134936186,NA
"10112","Tmem165","TMEM165",NA,9926,13.1414499814648,NA
"10113","Mei1","MEI1",NA,10371,13.7306042472065,NA
"10114","Rps21","RPS21",NA,7664,10.1466927924588,NA
"10115","Igf2r","IGF2R",NA,6542,8.66122967748769,NA
"10116","Ankub1","ANKUB1",NA,7748,10.2579039347561,NA
"10117","Phyh","PHYH",NA,7367,9.75348196790764,NA
"10118","Dmtf1","DMTF1",NA,12491,16.5373616480432,NA
"10119","Kcnh4","KCNH4",NA,6913,9.15241222263412,NA
"10120","Grm5","GRM5",NA,11995,15.880686331621,NA
"10121","Mttp","MTTP",NA,10649,14.0986601705238,NA
"10122","Olfm1","OLFM1",NA,6984,9.24641211671874,NA
"10123","Wdtc1","WDTC1",NA,8915,11.8029444473865,NA
"10124","Mcm9","MCM9",NA,12603,16.6856431711063,NA
"10125","Arhgap35","ARHGAP35",NA,6438,8.52353969178626,NA
"10126","Hcrt","HCRT",NA,7076,9.36821479637769,NA
"10127","Mettl23","METTL23",NA,6236,8.25610337340465,NA
"10128","Zbed3","ZBED3",NA,7471,9.89117195360907,NA
"10129","Aggf1","AGGF1",NA,6618,8.76184928242334,NA
"10130","Aggf1","",NA,6618,8.76184928242334,NA
"10131","Slit3","SLIT3",NA,5966,7.89863898744903,NA
"10132","Pgr15l","",NA,7914,10.4776783350103,NA
"10133","Tmem219","TMEM219",NA,12596,16.6763755759148,NA
"10134","Spast","SPAST",NA,9358,12.3894508287878,NA
"10135","Trmt10a","TRMT10A",NA,7745,10.2539321082455,NA
"10136","Eda2r","EDA2R",NA,6949,9.20007414076153,NA
"10137","Klra3","",NA,8094,10.7159879256474,NA
"10138","Cables2","CABLES2",NA,4256,5.63469787639676,NA
"10139","Tyrp1","TYRP1",NA,7293,9.6555102473124,NA
"10140","Flii","FLII",NA,6947,9.19742625642112,NA
"10141","B3galnt2","B3GALNT2",NA,6957,9.21066567812318,NA
"10142","Klra1","",NA,7902,10.4617910289679,NA
"10143","Sugp1","SUGP1",NA,9399,12.4437324577662,NA
"10144","Nab2","NAB2",NA,8042,10.6471429327967,NA
"10145","Ar","AR",NA,8566,11.3408886299846,NA
"10146","Lurap1l","LURAP1L",NA,7580,10.0354816501615,NA
"10147","Plcxd3","PLCXD3",NA,8834,11.6957051315999,NA
"10148","Ppp1r26","PPP1R26",NA,8226,10.8907482921146,NA
"10149","Gpx1","GPX1",NA,8983,11.8929725149605,NA
"10150","Csde1","CSDE1",NA,9335,12.3590001588731,NA
"10151","Skint4","",NA,7960,10.5385796748398,NA
"10152","C6","C6",NA,8954,11.8545781920246,NA
"10153","Pld3","PLD3",NA,9508,12.5880421543187,NA
"10154","Islr","ISLR",NA,10308,13.6471958904835,"NASMC4 "
"10155","Usp9x","USP9X",NA,7660,10.141397023778,NA
"10156","Rbbp8nl","RBBP8NL",NA,5059,6.69782343907218,NA
"10157","Tm6sf2","TM6SF2",NA,7262,9.61446804003601,NA
"10158","Chordc1","CHORDC1",NA,8057,10.6670020653498,NA
"10159","1700007K13Rik","C9orf116",NA,8327,11.0244664513054,NA
"10160","Gata5","GATA5",NA,5028,6.6567812317958,NA
"10161","Ranbp3l","RANBP3L",NA,7113,9.41720065667532,NA
"10162","Hapln4","HAPLN4",NA,7154,9.47148228565376,NA
"10163","Ucma","UCMA",NA,8715,11.5381560133453,NA
"10164","Asf1a","ASF1A",NA,7633,10.1056505851824,NA
"10165","Nadk2","NADK2",NA,6802,9.00545464174125,NA
"10166","Ncan","NCAN",NA,8240,10.9092834824975,NA
"10167","Mas1","MAS1",NA,12903,17.0828258221681,NA
"10168","Klra2","",NA,6301,8.34215961446804,NA
"10169","Islr2","ISLR2",NA,8620,11.4123815071758,NA
"10170","Ceacam15","CEACAM21",NA,7203,9.53635545199386,NA
"10171","Skp2","SKP2",NA,12500,16.5492771275751,NA
"10172","Skint3","",NA,6712,8.88629984642271,NA
"10173","Ghdc","GHDC",NA,8101,10.7252555208389,NA
"10174","Kctd13","KCTD13",NA,7430,9.83689032463062,NA
"10175","Cep290","CEP290",NA,7697,10.1903828840756,NA
"10176","Rfxank","RFXANK",NA,7920,10.4856219880316,NA
"10177","Skint9","",NA,9619,12.7349997352116,NA
"10178","Ceacam9","CEACAM21",NA,8692,11.5077053434306,NA
"10179","Mrgprh","",NA,8306,10.9966636657311,NA
"10180","Mrps2","MRPS2",NA,8146,10.7848329184981,NA
"10181","Cntn6","CNTN6",NA,8392,11.1105226923688,NA
"10182","Pank3","PANK3",NA,6258,8.28523010114918,NA
"10183","Rab40c","RAB40C",NA,7957,10.5346078483292,NA
"10184","Slc9a1","SLC9A1",NA,7866,10.4141291108404,NA
"10185","Ctsc","CTSC",NA,7924,10.4909177567124,"NASMC6 SMC9 "
"10186","Srsf2","SRSF2",NA,6999,9.26627124927183,NA
"10187","Tm9sf4","TM9SF4",NA,7020,9.29407403484616,NA
"10188","Ddx3x","DDX3X",NA,8482,11.2296774876873,NA
"10189","Mfrp","MFRP",NA,7676,10.1625800985013,NA
"10190","Nr2c2ap","NR2C2AP",NA,8375,11.0880156754753,NA
"10191","Mief2","MIEF2",NA,6823,9.03325742731557,NA
"10192","Crhbp","CRHBP",NA,6372,8.43615950855267,NA
"10193","Ugt3a1","UGT3A2",NA,7970,10.5518190965419,NA
"10194","Asphd1","ASPHD1",NA,5753,7.61663930519515,NA
"10195","Borcs8","BORCS8",NA,8628,11.4229730445374,NA
"10196","Fbll1","FBLL1",NA,8128,10.7610019594344,NA
"10197","Rars","RARS1",NA,7289,9.65021447863157,NA
"10198","S100z","S100Z",NA,7370,9.75745379441826,NA
"10199","Ugt3a2","UGT3A2",NA,6423,8.50368055923317,NA
"10200","F2rl1","F2RL1",NA,7354,9.73627071969496,NA
"10201","Tpp1","TPP1",NA,6755,8.94322935974157,NA
"10202","Ophn1","OPHN1",NA,8799,11.6493671556426,NA
"10203","F2r","F2R",NA,7775,10.2936503733517,NA
"10204","Lmbrd2","LMBRD2",NA,9011,11.9300428957263,NA
"10205","Cyld","CYLD",NA,9387,12.4278451517238,NA
"10206","Tbce","TBCE",NA,8936,11.8307472329609,NA
"10207","Tfap2d","TFAP2D",NA,6868,9.09283482497485,NA
"10208","Stat5b","STAT5B",NA,11586,15.3391939840068,NA
"10209","Tent5b","TENT5B",NA,7308,9.67536937986549,NA
"10210","Trnp1","TRNP1",NA,6853,9.07297569242176,NA
"10211","Ttc21b","TTC21B",NA,8189,10.841762431817,NA
"10212","Pgap1","PGAP1",NA,7875,10.4260445903723,NA
"10213","Skint2","",NA,10744,14.2244346766933,NA
"10214","Magohb","MAGOHB",NA,9358,12.3894508287878,NA
"10215","Naalad2","NAALAD2",NA,13446,17.8017264205899,NA
"10216","Lrrk2","LRRK2",NA,7882,10.4353121855637,NA
"10217","Styk1","STYK1",NA,7756,10.2684954721178,NA
"10218","Kdf1","KDF1",NA,8718,11.542127839856,NA
"10219","Nyx","NYX",NA,7042,9.32320076259069,NA
"10220","Nemp1","NEMP1",NA,10132,13.4141820685272,NA
"10221","Iqgap2","IQGAP2",NA,6302,8.34348355663825,NA
"10222","Wwc1","WWC1",NA,8088,10.7080442726262,NA
"10223","Srp9","SRP9",NA,9244,12.2385214213843,NA
"10224","Yipf6","YIPF6",NA,6955,9.20801779378277,NA
"10225","Mef2a","MEF2A",NA,12451,16.484403961235,NA
"10226","4930579F01Rik","C4orf17",NA,11171,14.7897579833713,NA
"10227","Skint10","",NA,9673,12.8064926124027,NA
"10228","Mgat5","MGAT5",NA,10575,14.0006884499285,NA
"10229","Ybx3","YBX3",NA,7646,10.1228618333951,NA
"10230","Nudc","NUDC",NA,8299,10.9873960705396,NA
"10231","Stard8","STARD8",NA,9720,12.8687178944024,NA
"10232","Adh7","ADH7",NA,6059,8.02176560927819,NA
"10233","Gm7030","HLA-E",NA,6034,7.98866705502304,NA
"10234","Tspyl3","",NA,7944,10.5173966001165,NA
"10235","Ubtfl1","UBTFL1",NA,9993,13.2301541068686,NA
"10236","Mbd3l2","MBD3L2B",NA,10320,13.663083196526,NA
"10237","Mbd3l2","MBD3L2",NA,10320,13.663083196526,NA
"10238","Mbd3l2","MBD3L5",NA,10320,13.663083196526,NA
"10239","Mbd3l2","MBD3L4",NA,10320,13.663083196526,NA
"10240","Mbd3l2","MBD3L3",NA,10320,13.663083196526,NA
"10241","Pla2g4b","PLA2G4B",NA,6230,8.24815972038341,NA
"10242","Pla2g4b","JMJD7-PLA2G4B",NA,6230,8.24815972038341,NA
"10243","U2surp","U2SURP",NA,8389,11.1065508658582,NA
"10244","Mfsd11","MFSD11",NA,7494,9.9216226235238,NA
"10245","Pan3","PAN3",NA,6913,9.15241222263412,NA
"10246","Nr0b2","NR0B2",NA,8081,10.6987766774347,NA
"10247","4930430F08Rik","C12orf29",NA,7004,9.27289096012286,NA
"10248","Degs1","DEGS1",NA,8359,11.066832600752,NA
"10249","Gpatch3","GPATCH3",NA,9859,13.052745856061,NA
"10250","Rnf13","RNF13",NA,7157,9.47545411216438,NA
"10251","Pnldc1","PNLDC1",NA,8253,10.9264947307102,NA
"10252","Efnb1","EFNB1",NA,4700,6.22252819996823,NA
"10253","Smgc","",NA,6560,8.68506063655139,NA
"10254","Gm6619","",NA,10051,13.3069427527406,NA
"10255","Skint6","",NA,7813,10.3439601758195,NA
"10256","5430401F13Rik","",NA,11992,15.8767145051104,NA
"10257","Tas2r130","TAS2R7",NA,7439,9.84880580416247,NA
"10258","Ralgps2","RALGPS2",NA,8460,11.2005507599428,NA
"10259","Pja1","PJA1",NA,5912,7.8271461102579,NA
"10260","Tas2r107","TAS2R10",NA,7011,9.2821585553143,NA
"10261","F2rl2","F2RL2",NA,6761,8.9511730127628,NA
"10262","Gbgt1","GBGT1",NA,6253,8.27861039029815,NA
"10263","Tas2r105","TAS2R10",NA,7804,10.3320446962877,NA
"10264","Ap2s1","AP2S1",NA,8237,10.9053116559869,NA
"10265","Fam184a","FAM184A",NA,6643,8.79494783667849,NA
"10266","Tmem28","NALF2",NA,5882,7.78742784515172,NA
"10267","Ggps1","GGPS1",NA,9458,12.5218450458084,NA
"10268","Prb1","",NA,8432,11.163480379177,NA
"10269","Eda","EDA",NA,7531,9.97060848382143,NA
"10270","Plagl2","PLAGL2",NA,8027,10.6272838002436,NA
"10271","Pde1c","PDE1C",NA,15750,20.8520891807446,NA
"10272","Rab38","RAB38",NA,7217,9.55489064237674,NA
"10273","Mrpl18","MRPL18",NA,8559,11.3316210347932,NA
"10274","Gpn2","GPN2",NA,8136,10.7715934967961,NA
"10275","Tenm2","TENM2",NA,7539,9.98120002118307,NA
"10276","Slco4a1","SLCO4A1",NA,6671,8.83201821744426,NA
"10277","Slc30a6","SLC30A6",NA,8602,11.3885505481121,NA
"10278","Dchs1","DCHS1",NA,7785,10.3068897950538,NA
"10279","Sfn","SFN",NA,6951,9.20272202510194,NA
